order_id,customer_id,order_date,total_amount
35373,714905,2025-09-03,1640.89
35374,125695,2025-09-03,895
35377,714898,2025-09-03,895
35378,714829,2025-09-03,1295
35379,199635,2025-09-03,895
35380,714969,2025-09-03,1195
35383,694548,2025-09-03,232
35385,714890,2025-09-03,895
35386,313316,2025-09-03,1495
35387,554370,2025-09-03,1095
35388,361466,2025-09-03,1790
35391,714844,2025-09-03,895
35392,341861,2025-09-03,895
35393,644744,2025-09-03,3687
35394,714944,2025-09-03,204
35397,714806,2025-09-03,895
35398,714812,2025-09-03,1295
35399,714803,2025-09-03,895
35400,714856,2025-09-03,895
35401,714858,2025-09-03,895
35402,48820,2025-09-03,895
35403,714790,2025-09-03,895
35406,714790,2025-09-03,895
35410,640270,2025-09-03,1195
35412,113456,2025-09-03,1196.76
35413,714871,2025-09-03,895
35414,156118,2025-09-03,246
35416,638358,2025-09-03,124
35418,714819,2025-09-03,895
35420,714811,2025-09-03,1751.02
35422,714849,2025-09-03,895
35423,714800,2025-09-03,116
35424,503934,2025-09-03,895
35425,714911,2025-09-03,795
35426,714891,2025-09-03,1095
35427,714850,2025-09-03,116
35429,714826,2025-09-03,1495
35430,714874,2025-09-03,1295
35435,714881,2025-09-03,224.5
35436,564402,2025-09-03,895
35437,714904,2025-09-03,895
35438,421359,2025-09-03,85
35440,714902,2025-09-03,795
35441,714974,2025-09-03,895
35442,513676,2025-09-03,124
35443,438880,2025-09-03,1603.5
35444,166343,2025-09-03,124
35445,713870,2025-09-03,0
35448,275373,2025-09-03,116
35450,714879,2025-09-03,2685
35452,714980,2025-09-03,895
35453,714886,2025-09-03,895
35454,137458,2025-09-03,895
35456,714963,2025-09-03,1435.02
35457,459362,2025-09-03,1790
35458,714797,2025-09-03,130
35459,711035,2025-09-03,895
35461,714946,2025-09-03,895
35462,714842,2025-09-03,85
35463,714852,2025-09-03,895
35464,714913,2025-09-03,1295
35465,714884,2025-09-03,1760
35466,714789,2025-09-03,895
35467,714945,2025-09-03,1295
35468,549799,2025-09-03,895
35469,634548,2025-09-03,1495
35470,714951,2025-09-03,1240.89
35472,714840,2025-09-03,1495
35473,162053,2025-09-03,116
35474,714919,2025-09-03,1295
35475,714837,2025-09-03,1211
35476,714936,2025-09-03,895
35477,714912,2025-09-03,1295
35478,714882,2025-09-03,1243.26
35480,714910,2025-09-03,895
35481,714921,2025-09-03,1095
35482,714976,2025-09-03,895
35484,574201,2025-09-03,1790
35485,714896,2025-09-03,895
35486,629522,2025-09-03,895
35487,714795,2025-09-03,895
35488,714791,2025-09-03,895
35489,714817,2025-09-03,1195
35490,714979,2025-09-03,895
35491,714794,2025-09-03,1635.02
35492,251991,2025-09-03,320
35493,714907,2025-09-03,895
35494,714957,2025-09-03,895
35496,714796,2025-09-03,1495
35498,714864,2025-09-03,1195
35499,714862,2025-09-03,1495
35500,714880,2025-09-03,895
35501,552798,2025-09-03,240
35502,714929,2025-09-03,1095
35504,714934,2025-09-03,895
35505,714880,2025-09-03,240
35506,714866,2025-09-03,895
35507,714933,2025-09-03,795
35508,714851,2025-09-03,895
35509,714978,2025-09-03,895
35510,714977,2025-09-03,895
35511,25680,2025-09-03,1240.89
35512,714807,2025-09-03,895
35513,532677,2025-09-03,1195
35514,149190,2025-09-03,1235.02
35515,714922,2025-09-03,895
35516,714839,2025-09-03,1095
35517,150164,2025-09-03,125
35518,715103,2025-09-04,895
35519,713380,2025-09-04,1790
35520,715149,2025-09-04,1095
35521,715146,2025-09-04,1095
35522,251962,2025-09-04,895
35523,91854,2025-09-04,1295
35524,715178,2025-09-04,1840.89
35525,711820,2025-09-04,116
35526,715035,2025-09-04,795
35527,714598,2025-09-04,1790
35528,269955,2025-09-04,895
35530,312820,2025-09-04,116
35531,65028,2025-09-04,356
35532,715084,2025-09-04,155
35534,715114,2025-09-04,1240.89
35535,293094,2025-09-04,1535.02
35536,715154,2025-09-04,895
35537,715099,2025-09-04,795
35538,715030,2025-09-04,1295
35539,715057,2025-09-04,2390
35540,706971,2025-09-04,116
35541,692884,2025-09-04,204
35542,715028,2025-09-04,1095
35543,713778,2025-09-04,125
35544,715100,2025-09-04,1095
35545,715032,2025-09-04,1243.26
35546,715011,2025-09-04,895
35547,715009,2025-09-04,895
35548,293502,2025-09-04,895
35549,715085,2025-09-04,1095
35550,715150,2025-09-04,2449.02
35551,715054,2025-09-04,124
35553,641953,2025-09-04,756
35555,715135,2025-09-04,895
35556,385980,2025-09-04,255
35557,624815,2025-09-04,895
35558,327626,2025-09-04,1790
35559,90131,2025-09-04,895
35560,282682,2025-09-04,895
35561,715101,2025-09-04,895
35562,714988,2025-09-04,2187
35563,361688,2025-09-04,895
35564,715075,2025-09-04,895
35565,715062,2025-09-04,895
35568,715052,2025-09-04,1485.02
35569,715033,2025-09-04,1411
35570,715064,2025-09-04,995
35571,441152,2025-09-04,895
35572,715126,2025-09-04,240
35574,703459,2025-09-04,1640.89
35575,715029,2025-09-04,458
35576,715132,2025-09-04,895
35577,715050,2025-09-04,795
35580,455605,2025-09-04,130
35582,715073,2025-09-04,3085
35583,715097,2025-09-04,1495
35586,715074,2025-09-04,895
35587,227725,2025-09-04,116
35590,715110,2025-09-04,895
35591,715122,2025-09-04,895
35592,715005,2025-09-04,895
35593,715022,2025-09-04,895
35595,715049,2025-09-04,895
35596,715186,2025-09-04,1635.02
35597,715148,2025-09-04,795
35598,715059,2025-09-04,895
35599,715086,2025-09-04,895
35603,714996,2025-09-04,895
35605,715136,2025-09-04,1243.26
35606,310451,2025-09-04,895
35607,715119,2025-09-04,1543
35608,715077,2025-09-04,895
35610,715164,2025-09-04,2190
35611,431369,2025-09-04,116
35612,715047,2025-09-04,895
35613,715092,2025-09-04,895
35614,715163,2025-09-04,895
35615,715066,2025-09-04,895
35616,715180,2025-09-04,895
35617,715124,2025-09-04,1840.89
35618,715106,2025-09-04,895
35619,715078,2025-09-04,1424.97
35621,715081,2025-09-04,895
35622,715176,2025-09-04,895
35623,706076,2025-09-04,1066
35626,201465,2025-09-04,895
35627,715105,2025-09-04,895
35629,714999,2025-09-04,248
35630,530328,2025-09-04,1295
35632,714862,2025-09-04,1495
35633,715025,2025-09-04,895
35634,715038,2025-09-04,895
35635,715172,2025-09-04,240
35636,715055,2025-09-04,1295
35638,715188,2025-09-04,1914
35639,714990,2025-09-04,895
35640,715183,2025-09-04,1295
35641,69804,2025-09-04,248
35643,715067,2025-09-04,1295
35644,715127,2025-09-04,895
35645,715091,2025-09-04,895
35646,715111,2025-09-04,1540.89
35647,715089,2025-09-04,895
35648,315871,2025-09-04,895
35649,715167,2025-09-04,895
35652,715079,2025-09-04,895
35653,715024,2025-09-04,895
35654,715096,2025-09-04,1011
35656,714989,2025-09-04,1295
35657,715026,2025-09-04,1635.02
35658,715185,2025-09-04,895
35659,714992,2025-09-04,1095
35661,715175,2025-09-04,0
35662,715115,2025-09-04,895
35663,708779,2025-09-04,116
35664,714886,2025-09-04,1011
35665,715004,2025-09-04,895
35666,715090,2025-09-04,1643.26
35667,715171,2025-09-04,895
35668,715044,2025-09-04,116
35670,715184,2025-09-04,1495
35671,715043,2025-09-04,895
35672,715137,2025-09-04,895
35673,712589,2025-09-04,0
35674,715169,2025-09-04,130
35676,714986,2025-09-04,895
35677,712812,2025-09-04,116
35680,689562,2025-09-04,1495
35681,715010,2025-09-04,895
35682,715160,2025-09-04,1295
35684,715098,2025-09-04,895
35685,604552,2025-09-04,130
35687,715083,2025-09-04,895
35689,652555,2025-09-04,1295
35693,428145,2025-09-04,895
35695,508652,2025-09-04,1415
35699,715031,2025-09-04,1635.02
35701,715166,2025-09-04,895
35703,715174,2025-09-04,895
35708,715173,2025-09-04,1095
35709,715003,2025-09-04,1095
35710,324147,2025-09-04,895
35711,715023,2025-09-04,795
35712,715179,2025-09-04,1095
35713,715002,2025-09-04,1495
35715,438009,2025-09-04,85
35716,715140,2025-09-04,1295
35717,715019,2025-09-04,895
35719,715151,2025-09-04,895
35722,715039,2025-09-04,286
35724,630593,2025-09-04,895
35727,715088,2025-09-04,895
35728,715071,2025-09-04,1840.89
35729,557727,2025-09-04,1724
35731,715158,2025-09-04,895
35732,477932,2025-09-04,895
35733,715070,2025-09-04,170
35735,715061,2025-09-04,795
35736,19966,2025-09-04,1495
35737,287251,2025-09-04,895
35738,477932,2025-09-04,895
35739,715076,2025-09-04,795
35740,715189,2025-09-04,1195
35741,111837,2025-09-04,895
35742,333057,2025-09-04,1495
35743,715168,2025-09-04,895
35746,715080,2025-09-04,895
35747,209499,2025-09-04,85
35752,715168,2025-09-04,895
35754,14910,2025-09-04,894
35755,715129,2025-09-04,2559.73
35756,714995,2025-09-04,1095
35759,715013,2025-09-04,1495
35761,715016,2025-09-04,895
35762,715177,2025-09-04,1295
35763,715056,2025-09-04,2390
35764,715147,2025-09-04,895
35765,87492,2025-09-04,895
35766,715116,2025-09-04,895
35767,715128,2025-09-04,4285
35768,373694,2025-09-04,895
35769,108381,2025-09-04,895
35770,616969,2025-09-04,895
35771,715120,2025-09-04,1295
35773,46446,2025-09-04,895
35774,715001,2025-09-04,895
35775,714116,2025-09-04,0
35776,715165,2025-09-04,1295
35777,715040,2025-09-04,250
35778,439874,2025-09-04,125
35779,715117,2025-09-04,124
35780,715112,2025-09-04,1295
35783,307765,2025-09-04,1095
35784,715037,2025-09-04,1095
35785,715109,2025-09-04,1295
35786,692955,2025-09-04,1095
35787,715142,2025-09-04,1235.02
35788,694892,2025-09-04,1240.89
35789,340154,2025-09-04,116
35790,715156,2025-09-04,85
35791,715126,2025-09-04,240
35792,715182,2025-09-04,1790
35793,715190,2025-09-04,1240.89
35794,715045,2025-09-04,1240.89
35795,714987,2025-09-04,1235.02
35796,715131,2025-09-04,1495
35797,715020,2025-09-04,795
35798,715063,2025-09-04,1235.02
35799,715036,2025-09-04,895
35800,715104,2025-09-04,895
35801,539357,2025-09-04,560
35802,530563,2025-09-04,116
35803,109817,2025-09-04,85
35804,529966,2025-09-04,895
35806,715051,2025-09-04,895
35807,715123,2025-09-04,895
35808,715018,2025-09-04,795
35810,715181,2025-09-04,1235.02
35811,220018,2025-09-04,795
35812,715058,2025-09-04,895
35814,715017,2025-09-04,1295
35815,307765,2025-09-04,995
35816,690637,2025-09-04,895
35817,715017,2025-09-04,1295
35818,248908,2025-09-04,895
35820,656457,2025-09-04,865
35821,712383,2025-09-04,101.5
35822,160773,2025-09-04,130
35823,715006,2025-09-04,1095
35824,715121,2025-09-04,1095
35825,172131,2025-09-04,1235.02
35826,695633,2025-09-04,85
35827,620778,2025-09-04,124
35828,715094,2025-09-04,895
35829,617351,2025-09-04,895
35830,527640,2025-09-04,125
35831,234792,2025-09-04,895
35832,715069,2025-09-04,3885
35834,715152,2025-09-04,1195
35835,714993,2025-09-04,1835.02
35837,715012,2025-09-04,1095
35840,518730,2025-09-04,1435.02
35841,303375,2025-09-04,124
35842,715102,2025-09-04,1295
35843,715068,2025-09-04,895
35844,497269,2025-09-04,124
35845,715159,2025-09-04,1295
35846,715157,2025-09-04,1095
35847,715133,2025-09-04,895
35848,715034,2025-09-04,895
35850,715187,2025-09-04,895
35851,715065,2025-09-04,895
35852,715007,2025-09-04,895
35853,715130,2025-09-04,2085.02
35855,715138,2025-09-04,1540.89
35856,469639,2025-09-04,1240.89
35857,715161,2025-09-04,1495
35858,715082,2025-09-04,1095
35859,715020,2025-09-04,895
35860,715046,2025-09-04,85
35861,135101,2025-09-04,1243.26
35862,715072,2025-09-04,1240.89
35864,715048,2025-09-04,895
35865,714991,2025-09-04,1356.89
35866,658466,2025-09-04,895
35868,680201,2025-09-04,1240.89
35869,712884,2025-09-04,1295
35870,249128,2025-09-04,895
35871,715015,2025-09-04,1095
35872,715139,2025-09-04,1359.26
35873,204,2025-09-04,116
35874,715000,2025-09-04,241
35875,714998,2025-09-04,1235.02
35880,216342,2025-09-05,895
35881,715299,2025-09-05,895
35883,715258,2025-09-05,1495
35884,147492,2025-09-05,895
35885,715261,2025-09-05,795
35886,613538,2025-09-05,364
35887,710555,2025-09-05,464
35888,715377,2025-09-05,895
35889,715334,2025-09-05,130
35892,229996,2025-09-05,328
35893,70448,2025-09-05,1790
35894,715284,2025-09-05,85
35896,715212,2025-09-05,124
35897,715246,2025-09-05,240
35899,715300,2025-09-05,1295
35900,715265,2025-09-05,895
35901,687502,2025-09-05,320
35902,715350,2025-09-05,895
35904,715193,2025-09-05,1240.89
35905,715338,2025-09-05,895
35906,249351,2025-09-05,1495
35907,102298,2025-09-05,1095
35908,715205,2025-09-05,2730.02
35909,715370,2025-09-05,895
35910,715360,2025-09-05,895
35912,697006,2025-09-05,1235.02
35913,658804,2025-09-05,795
35914,658804,2025-09-05,795
35916,146755,2025-09-05,865
35917,715216,2025-09-05,1295
35918,715348,2025-09-05,895
35919,715287,2025-09-05,170
35921,715382,2025-09-05,1095
35922,715247,2025-09-05,1495
35923,715320,2025-09-05,895
35924,715253,2025-09-05,895
35925,189778,2025-09-05,1790
35929,715312,2025-09-05,1635.02
35930,673892,2025-09-05,170
35931,715349,2025-09-05,1295
35932,715278,2025-09-05,895
35933,715226,2025-09-05,130
35934,715255,2025-09-05,895
35936,715373,2025-09-05,1240.89
35937,715344,2025-09-05,895
35938,715313,2025-09-05,1790
35939,715199,2025-09-05,1495
35940,715337,2025-09-05,895
35942,715307,2025-09-05,895
35943,230236,2025-09-05,240
35944,521841,2025-09-05,895
35945,677853,2025-09-05,3580
35946,620168,2025-09-05,895
35947,715303,2025-09-05,3780
35948,714562,2025-09-05,116
35949,707009,2025-09-05,0
35950,715250,2025-09-05,116
35951,715245,2025-09-05,995
35952,592186,2025-09-05,203
35953,630878,2025-09-05,895
35954,715227,2025-09-05,895
35955,439874,2025-09-05,895
35956,715020,2025-09-05,0
35957,715232,2025-09-05,895
35958,465051,2025-09-05,279
35959,715256,2025-09-05,895
35960,692686,2025-09-05,240
35961,715364,2025-09-05,1495
35965,384430,2025-09-05,124
35966,715367,2025-09-05,1095
35967,358748,2025-09-05,124
35968,715200,2025-09-05,85
35969,715252,2025-09-05,895
35970,715119,2025-09-05,116
35971,715352,2025-09-05,795
35972,126187,2025-09-05,2390
35973,715257,2025-09-05,895
35974,327351,2025-09-05,895
35975,475717,2025-09-05,895
35976,715369,2025-09-05,1095
35977,715275,2025-09-05,1295
35978,479369,2025-09-05,1095
35979,715268,2025-09-05,125
35981,715322,2025-09-05,1295
35983,154323,2025-09-05,895
35984,137905,2025-09-05,1195
35985,715249,2025-09-05,895
35986,484472,2025-09-05,170
35987,715224,2025-09-05,1840.89
35988,715359,2025-09-05,2590
35990,715264,2025-09-05,1840.89
35991,715371,2025-09-05,1095
35992,96646,2025-09-05,895
35993,715353,2025-09-05,895
35994,656790,2025-09-05,116
35996,715215,2025-09-05,895
35997,715295,2025-09-05,895
35998,652604,2025-09-05,1359.26
36000,715354,2025-09-05,1195
36001,715372,2025-09-05,1095
36002,715285,2025-09-05,170
36003,715241,2025-09-05,895
36004,596162,2025-09-05,116
36006,715288,2025-09-05,895
36007,124917,2025-09-05,1295
36008,358748,2025-09-05,112
36009,596162,2025-09-05,116
36010,715234,2025-09-05,895
36011,126439,2025-09-05,3185
36012,715259,2025-09-05,1495
36013,623280,2025-09-05,145
36014,715282,2025-09-05,2685
36015,715244,2025-09-05,895
36018,715383,2025-09-05,895
36019,715356,2025-09-05,895
36021,659150,2025-09-05,895
36023,715273,2025-09-05,124
36024,715277,2025-09-05,1295
36025,280750,2025-09-05,130
36026,715355,2025-09-05,1295
36027,530126,2025-09-05,895
36029,712657,2025-09-05,85
36030,715229,2025-09-05,1498.92
36031,715323,2025-09-05,3180
36032,715243,2025-09-05,895
36033,223144,2025-09-05,895
36036,715194,2025-09-05,895
36037,715329,2025-09-05,1690
36038,715294,2025-09-05,895
36040,715240,2025-09-05,2590
36041,715289,2025-09-05,895
36043,715328,2025-09-05,1495
36044,715221,2025-09-05,1195
36046,715248,2025-09-05,895
36047,715366,2025-09-05,895
36049,324876,2025-09-05,116
36050,715363,2025-09-05,1295
36051,153468,2025-09-05,170
36052,486026,2025-09-05,124
36053,367086,2025-09-05,1594
36054,206019,2025-09-05,1025
36055,431502,2025-09-05,3580
36056,715218,2025-09-05,1240.89
36057,715290,2025-09-05,1240.89
36058,275210,2025-09-05,0
36059,614788,2025-09-05,1025
36060,715385,2025-09-05,895
36061,275210,2025-09-05,0
36063,701380,2025-09-05,865
36065,483348,2025-09-05,1411
36067,712901,2025-09-05,420
36071,715381,2025-09-05,1495
36072,715283,2025-09-05,895
36073,713861,2025-09-05,895
36074,715368,2025-09-05,250
36076,715331,2025-09-05,1095
36079,460260,2025-09-05,116
36082,715346,2025-09-05,895
36084,715341,2025-09-05,895
36085,715374,2025-09-05,895
36086,715213,2025-09-05,1295
36087,715336,2025-09-05,991.79
36088,709966,2025-09-05,241
36090,14853,2025-09-05,895
36091,715293,2025-09-05,130
36092,498671,2025-09-05,85
36094,715305,2025-09-05,1240.89
36095,715298,2025-09-05,1495
36096,715306,2025-09-05,895
36097,587823,2025-09-05,1790
36098,715339,2025-09-05,795
36099,715310,2025-09-05,1640.89
36101,715362,2025-09-05,895
36102,715209,2025-09-05,1020
36103,715263,2025-09-05,895
36104,715267,2025-09-05,895
36105,715292,2025-09-05,895
36106,715238,2025-09-05,116
36107,715198,2025-09-05,895
36109,715357,2025-09-05,1643.26
36111,715242,2025-09-05,1840.89
36113,715315,2025-09-05,170
36116,145913,2025-09-05,895
36117,499963,2025-09-05,1495
36121,715343,2025-09-05,125
36122,126187,2025-09-05,2390
36124,715228,2025-09-05,895
36125,715347,2025-09-05,1295
36126,329369,2025-09-05,240
36127,715269,2025-09-05,895
36128,715308,2025-09-05,1495
36129,480224,2025-09-05,1240.89
36130,715316,2025-09-05,1295
36131,715379,2025-09-05,895
36132,456013,2025-09-05,125
36134,715236,2025-09-05,1095
36135,715204,2025-09-05,895
36137,715274,2025-09-05,895
36138,715272,2025-09-05,895
36139,664763,2025-09-05,895
36140,31170,2025-09-05,895
36141,536578,2025-09-05,204
36142,684430,2025-09-05,116
36143,715321,2025-09-05,895
36144,715235,2025-09-05,895
36145,704125,2025-09-05,895
36146,715358,2025-09-05,895
36147,715280,2025-09-05,895
36148,715342,2025-09-05,1011
36149,709814,2025-09-05,1240.89
36150,715271,2025-09-05,1394
36151,715296,2025-09-05,1495
36152,715286,2025-09-05,895
36153,715387,2025-09-05,1095
36154,715230,2025-09-05,895
36155,715251,2025-09-05,1219
36156,715279,2025-09-05,1095
36157,715276,2025-09-05,895
36158,596615,2025-09-05,1760
36159,715345,2025-09-05,1095
36161,715304,2025-09-05,116
36162,510123,2025-09-05,895
36164,660060,2025-09-05,1790
36165,202973,2025-09-05,1295
36166,283761,2025-09-05,895
36167,715217,2025-09-05,1295
36168,577656,2025-09-05,895
36169,580628,2025-09-05,124
36170,715214,2025-09-05,1095
36171,715325,2025-09-05,1195
36172,715314,2025-09-05,895
36173,604552,2025-09-05,130
36174,715220,2025-09-05,895
36175,48781,2025-09-05,895
36176,715239,2025-09-05,895
36177,693439,2025-09-05,116
36178,715301,2025-09-05,1295
36180,715351,2025-09-05,895
36181,453366,2025-09-05,795
36182,361419,2025-09-05,130
36183,715318,2025-09-05,1790
36184,715270,2025-09-05,1243.26
36185,715260,2025-09-05,895
36186,713825,2025-09-05,116
